UniProtID,Freq_cut_off
Q96DT7,4.1
Q96DU3,4.1
Q96DU7,4.1
Q96DV4,4.1
Q96DW6,3.319730678471124
Q96DX5,4.1
Q96DX7,4.28
Q96DX8,4.1
Q96DZ1,4.1
Q96DZ5,4.1
Q96DZ7,4.1
Q96DZ9,4.1
Q96E09,4.1
Q96E11,4.1
Q96E14,4.1
Q96E17,4.1
Q96E22,4.18
Q96E29,4.1
Q96E35,4.1
Q96E40,4.1
Q96E52,4.1
Q96E93,4.1
Q96EA4,4.1
Q96EB1,3.1105895973826985
Q96EB6,4.1
Q96EC8,4.1
Q96ED9,4.1
Q96EE3,4.1
Q96EF0,4.1
Q96EF6,4.1
Q96EG1,3.714496699882015
Q96EG3,4.1
Q96EH3,4.1
Q96EK4,4.1
Q96EK5,4.1
Q96EK6,4.1
Q96EL1,4.1
Q96EL3,4.1
Q96EM0,4.1
Q96EN8,3.684487268483827
Q96EP0,4.1
Q96EP1,4.1
Q96EP5,4.1
Q96EP9,4.1
Q96EQ0,4.1
Q96EQ8,4.28
Q96ER9,4.1
Q96ES7,4.1
Q96EU7,4.1
Q96EV2,4.1
Q96EV8,4.1
Q96EW2,4.1
Q96EX2,4.1
Q96EX3,2.658965329074527
Q96EY1,4.1
Q96EY4,4.1
Q96EY5,4.1
Q96EY7,4.1
Q96EY8,4.014268234850925
Q96EZ8,4.1
Q96F05,4.1
Q96F07,3.716002648764184
Q96F10,4.1
Q96F15,4.1
Q96F24,4.1
Q96F25,4.1
Q96F44,4.1
Q96F45,4.1
Q96F46,4.316347894050993
Q96F81,4.1
Q96F85,4.1
Q96F86,4.1
Q96FA3,4.1
Q96FC9,3.298852698573672
Q96FE5,4.1
Q96FE7,4.1
Q96FF9,4.1
Q96FG2,4.1
Q96FI4,4.1
Q96FJ0,4.1
Q96FJ2,4.1
Q96FL8,4.1
Q96FL9,4.1
Q96FM1,3.490379519149557
Q96FN4,4.1
Q96FQ6,4.1
Q96FS4,4.1
Q96FT7,4.1
Q96FT9,3.319730678471124
Q96FV3,4.1
Q96FV9,4.1
Q96FW1,4.1
Q96FX2,4.1
Q96FX7,4.1
Q96FX8,4.18
Q96FZ2,4.1
Q96FZ5,4.1
Q96FZ7,4.1
Q96G01,4.1
Q96G03,4.1
Q96G04,4.1
Q96G21,4.1
Q96G23,4.1
Q96G25,4.1
Q96G28,4.1
Q96G30,4.28
Q96G42,4.1
Q96G46,4.1
Q96G61,4.1
Q96G74,4.1
Q96G75,4.1
Q96G79,4.1
Q96G91,4.1
Q96G97,3.413969984776896
Q96GA3,4.1
Q96GA7,4.1
Q96GC6,4.1
Q96GC9,4.1
Q96GD0,4.1
Q96GD3,4.1
Q96GD4,4.1
Q96GE4,4.1
Q96GE6,4.1
Q96GF1,4.1
Q96GG9,4.1
Q96GJ1,4.1
Q96GL9,4.1
Q96GM1,4.1
Q96GM5,4.28
Q96GM8,4.1
Q96GN5,4.183953015660986
Q96GP6,4.1
Q96GQ5,4.1
Q96GQ7,4.1
Q96GR2,4.1
Q96GR4,4.1
Q96GS4,4.1
Q96GS6,4.1
Q96GV9,4.1
Q96GW7,4.1
Q96GW9,4.1
Q96GX1,3.684126175152859
Q96GX5,4.1
Q96GX9,4.1
Q96GY3,4.1
Q96GZ6,4.1
Q96H15,4.1
Q96H20,4.1
Q96H22,4.1
Q96H55,4.139690148604597
Q96H72,4.1
Q96H86,4.1
Q96H96,4.140151674344813
Q96HA1,4.1
Q96HA7,3.6843066842895476
Q96HA8,4.1
Q96HA9,4.1
Q96HB5,4.1
Q96HC4,4.1
Q96HD1,4.28
Q96HD9,4.1
Q96HE7,4.1
Q96HE8,4.1
Q96HF1,4.1
Q96HH6,4.1
Q96HH9,4.1
Q96HI0,4.1
Q96HJ3,4.1
Q96HJ5,4.1
Q96HN2,4.1
Q96HP0,2.499686665695901
Q96HP8,4.1
Q96HR3,4.1
Q96HR8,4.1
Q96HR9,3.4242280984908278
Q96HS1,4.1
Q96HT8,4.1
Q96HU1,4.1
Q96HU8,4.1
Q96HW7,4.1
Q96HY6,4.1
Q96HY7,3.663114186176795
Q96HZ4,4.1
Q96I15,4.1
Q96I23,4.1
Q96I24,4.1
Q96I25,4.1
Q96I27,4.1
Q96I34,4.1
Q96I51,4.1
Q96I59,3.319730678471124
Q96I76,4.1
Q96I99,4.1
Q96IF1,4.1
Q96II8,4.1
Q96IJ6,4.1
Q96IK1,4.1
Q96IK5,4.1
Q96IL0,4.1
Q96IP4,4.1
Q96IQ9,4.1
Q96IR7,3.0634586123402383
Q96IS3,4.28
Q96IT1,4.1
Q96IU2,4.1
Q96IU4,4.1
Q96IV0,3.3201461949092224
Q96IV6,4.1
Q96IW7,4.1
Q96IX5,4.1
Q96IY1,4.1
Q96IY4,4.1
Q96IZ0,4.1
Q96IZ2,4.1
Q96IZ5,4.1
Q96IZ6,4.1
Q96IZ7,4.1
Q96J01,4.1
Q96J02,4.1
Q96J42,4.1
Q96J65,4.1
Q96J66,4.28
Q96J84,4.1
Q96J87,4.1
Q96J92,4.28
Q96J94,4.1
Q96JA1,4.1
Q96JA3,4.1
Q96JB1,3.3209766035127677
Q96JB2,4.1
Q96JB3,4.1
Q96JB5,4.1
Q96JB6,4.1
Q96JB8,4.1
Q96JC1,4.1
Q96JC9,4.1
Q96JD6,4.1
Q96JE7,4.1
Q96JE9,4.1
Q96JF0,4.1
Q96JG6,4.1
Q96JG8,4.1
Q96JG9,2.336091868547089
Q96JH7,4.1
Q96JH8,4.1
Q96JI7,3.239299385753589
Q96JJ3,4.1
Q96JJ6,4.1
Q96JJ7,4.1
Q96JK2,4.1
Q96JK9,4.1
Q96JL9,4.1
Q96JM2,4.531555185849875
Q96JM3,4.28
Q96JM7,4.1
Q96JN0,4.1
Q96JN2,4.1
Q96JP0,4.1
Q96JP2,4.1
Q96JP5,4.1
Q96JP9,2.945448225883725
Q96JQ0,3.684126175152859
Q96JQ5,4.1
Q96JS3,4.1
Q96JW4,4.1
Q96JX3,2.7232395774422224
Q96JY0,4.1
Q96JY6,4.1
Q96JZ2,4.1
Q96K12,4.1
Q96K19,4.28
Q96K21,4.1
Q96K30,4.1
Q96K58,4.1
Q96K76,4.1
Q96K78,4.1
Q96K80,4.1
Q96K83,4.1
Q96KA5,4.1
Q96KB5,4.1
Q96KC8,4.1
Q96KG7,4.316431580857724
Q96KG9,3.485210597163629
Q96KK3,4.1
Q96KK4,4.1
Q96KK5,4.1
Q96KM6,4.1
Q96KN2,4.1
Q96KN3,4.1
Q96KN4,4.1
Q96KN7,3.019946607848787
Q96KN8,4.1
Q96KP1,4.1
Q96KP4,4.1
Q96KP6,4.1
Q96KQ4,4.1
Q96KQ7,4.1
Q96KR4,4.1
Q96KR6,4.1
Q96KR7,4.1
Q96KS0,4.1
Q96KV7,4.1
Q96L08,4.1
Q96L12,4.1
Q96L21,4.1
Q96L34,4.1
Q96L42,4.1
Q96L46,4.1
Q96L50,4.1
Q96L58,3.2957868325465913
Q96L73,4.83261176581784
Q96L91,4.1
Q96L92,4.617000150031369
Q96L93,4.1
Q96L96,4.183668535247076
Q96LA5,4.1
Q96LA6,4.1
Q96LA8,4.1
Q96LB1,4.1
Q96LB2,4.1
Q96LB3,2.6739428324802934
Q96LB4,4.1
Q96LB8,4.1
Q96LB9,4.1
Q96LC7,4.1
Q96LC9,4.1
Q96LD4,4.1
Q96LD8,4.1
Q96LI5,4.1
Q96LI6,4.1
Q96LJ7,4.1
Q96LJ8,4.1
Q96LK0,4.1
Q96LL4,4.1
Q96LL9,4.1
Q96LM5,4.1
Q96LM6,4.1
Q96LR2,4.1
Q96LR5,4.1
Q96LR9,4.1
Q96LT4,4.1
Q96LT7,4.28
Q96LT9,3.7148321554434154
Q96LW4,4.28
Q96LW7,4.1
Q96LX7,4.1
Q96LX8,4.1
Q96LZ3,4.1
Q96LZ7,4.1
Q96M02,4.1
Q96M11,3.019531659342176
Q96M27,4.1
Q96M29,4.1
Q96M32,4.1
Q96M61,4.1
Q96M63,3.2383803344522923
Q96M86,2.4969301084256097
Q96M91,4.1
Q96M94,4.1
Q96M96,3.4060286874270638
Q96M98,4.1
Q96MA6,4.1
Q96MC2,3.320562109278397
Q96MD2,4.1
Q96MF2,4.1
Q96MF7,4.1
Q96MG2,4.1
Q96MG7,4.1
Q96MG8,4.1
Q96MH2,4.1
Q96MH6,4.1
Q96MI9,4.28
Q96MK3,3.3188981211274027
Q96MM3,4.1
Q96MM7,4.1
Q96MN2,4.1
Q96MN9,4.1
Q96MP8,3.3201461949092224
Q96MS0,3.3201461949092224
Q96MT3,4.1
Q96MT7,2.1818434142270147
Q96MT8,3.239549620084165
Q96MU7,4.1
Q96MU8,4.1
Q96MV1,4.1
Q96MV8,4.1
Q96MW5,3.7914108580872083
Q96MX0,4.1
Q96MX3,4.1
Q96MY7,4.1
Q96N16,4.1
Q96N19,4.1
Q96N21,4.1
Q96N58,4.1
Q96N64,4.1
Q96N66,4.616475457430287
Q96N67,3.0030909901182543
Q96N76,4.1
Q96N77,4.1
Q96N87,4.1
Q96N95,4.1
Q96N96,4.1
Q96NA2,4.1
Q96NB1,4.1
Q96NB2,4.1
Q96NB3,4.1
Q96NC0,4.1
Q96NE9,4.1
Q96NG3,4.1
Q96NG5,4.1
Q96NH3,4.1
Q96NI6,4.1
Q96NL6,3.2802934259742327
Q96NL8,4.832726983276445
Q96NM4,4.1
Q96NN9,4.1
Q96NR3,4.1
Q96NR8,4.1
Q96NT0,4.1
Q96NT3,4.1
Q96NT5,4.184464089397857
Q96NU1,4.1
Q96NW4,4.1
Q96NW7,4.1
Q96NX5,4.1
Q96NY7,4.1
Q96NY8,4.1
Q96NY9,4.1
Q96NZ1,4.1
Q96NZ8,4.1
Q96NZ9,4.1
Q96P09,4.1
Q96P11,4.1
Q96P15,4.1
Q96P16,4.1
Q96P20,4.024814131536229
Q96P26,4.1
Q96P31,4.1
Q96P44,4.1
Q96P47,4.1
Q96P48,4.1
Q96P53,4.1
Q96P56,4.1
Q96P63,4.1
Q96P65,4.1
Q96P66,4.1
Q96P68,4.1
Q96P70,4.1
Q96P71,4.1
Q96PB1,4.531516789172326
Q96PB7,4.1
Q96PC2,4.1
Q96PC3,4.28
Q96PC5,4.1
Q96PD2,4.1
Q96PD4,4.28
Q96PD5,4.1
Q96PD6,4.1
Q96PD7,4.1
Q96PE1,4.1
Q96PE3,4.1
Q96PE7,4.1
Q96PF1,4.1
Q96PF2,4.1
Q96PG8,4.1
Q96PH1,4.1
Q96PH6,4.1
Q96PJ5,4.1
Q96PK6,4.1
Q96PL5,4.1
Q96PM5,4.1
Q96PM9,4.1
Q96PN6,2.7474527811605856
Q96PN7,4.1
Q96PN8,4.1
Q96PP8,4.1
Q96PP9,4.1
Q96PQ0,4.1
Q96PQ1,4.1
Q96PQ6,4.1
Q96PR1,4.1
Q96PS8,4.1
Q96PU4,4.1
Q96PU5,4.28
Q96PU8,4.1
Q96PV0,4.166785293912937
Q96PV4,4.1
Q96PV6,4.1
Q96PV7,4.1
Q96PX1,4.1
Q96PX8,4.28
Q96PX9,4.1
Q96PY5,4.1
Q96PY6,3.114277018613207
Q96PZ0,4.832688574060481
Q96PZ2,4.28
Q96PZ7,4.1
Q96Q04,4.1
Q96Q05,3.413969984776896
Q96Q06,4.1
Q96Q07,4.1
Q96Q11,3.019116199245241
Q96Q15,4.1
Q96Q27,4.1
Q96Q35,4.1
Q96Q40,4.1
Q96Q42,3.3201461949092224
Q96Q45,3.3209766035127677
Q96Q77,4.1
Q96Q80,4.1
Q96Q83,4.1
Q96Q89,4.1
Q96Q91,4.1
Q96QA5,4.1
Q96QB1,4.1
Q96QC0,4.1
Q96QD8,4.1
Q96QD9,4.1
Q96QE2,4.1
Q96QE3,4.1
Q96QE5,4.1
Q96QF0,4.1
Q96QF7,4.1
Q96QG7,4.1
Q96QH2,4.1
Q96QI5,4.28
Q96QK1,4.28
Q96QP1,4.28
Q96QR8,4.1
Q96QS3,3.393224293987777
Q96QS6,4.1
Q96QT4,4.28
Q96QT6,4.1
Q96QU1,3.112437271181775
Q96QU8,4.1
Q96QV1,4.1
Q96QV6,4.1
Q96QZ7,4.1
Q96R06,4.1
Q96RD6,4.1
Q96RD7,4.28
Q96RD9,4.1
Q96RE7,4.28
Q96RE9,4.1
Q96RF0,4.1
Q96RG2,4.1
Q96RI0,4.1
Q96RI1,4.1
Q96RI8,4.1
Q96RJ3,4.1
Q96RJ6,4.1
Q96RK0,4.184123527957499
Q96RK4,3.239299385753589
Q96RL1,4.1
Q96RL6,4.1
Q96RL7,3.1047145048851728
Q96RN1,4.28
Q96RN5,4.1
Q96RP3,4.1
Q96RP7,4.1
Q96RP9,3.320562109278397
Q96RQ1,4.1
Q96RQ3,3.239215755221507
Q96RQ9,4.1
Q96RR1,3.683406982965827
Q96RR4,4.1
Q96RS0,4.1
Q96RS6,4.1
Q96RT1,4.1
Q96RT7,3.663094192691618
Q96RT8,4.1
Q96RU2,4.1
Q96RU3,4.1
Q96RU7,4.1
Q96RU8,4.1
Q96RW7,4.28
Q96RY7,2.6952316643323324
Q96S06,3.3193146532634157
Q96S15,4.1
Q96S16,4.1
Q96S21,4.1
Q96S37,2.863323815569367
Q96S38,4.1
Q96S42,4.832777215838798
Q96S44,4.1
Q96S52,4.1
Q96S53,4.1
Q96S55,4.1
Q96S59,4.1
Q96S65,4.1
Q96S66,4.1
Q96S82,4.1
Q96S94,4.1
Q96S97,4.1
Q96S99,4.1
Q96SB3,4.1
Q96SB4,4.1
Q96SB8,4.1
Q96SC8,4.1
Q96SD1,3.540580369683846
Q96SF7,4.1
Q96SI1,4.1
Q96SI9,4.1
Q96SL1,4.1
Q96SL4,4.1
Q96SN7,4.1
Q96SN8,3.684487268483827
Q96SQ5,4.1
Q96SQ7,4.1
Q96SQ9,4.1
Q96ST2,4.1
Q96ST3,4.28
Q96ST8,4.1
Q96SU4,4.1
Q96SW2,4.1
Q96SZ4,4.1
Q96SZ5,4.1
Q96SZ6,4.1
Q96T21,4.1
Q96T23,4.1
Q96T37,4.1
Q96T49,4.1
Q96T51,4.1
Q96T52,4.1
Q96T53,4.1
Q96T54,4.1
Q96T55,4.1
Q96T58,4.28
Q96T60,3.320562109278397
Q96T66,4.1
Q96T68,4.1
Q96T76,4.1
Q96T83,4.1
Q96T88,4.1
Q96T91,4.1
Q96TA1,4.1
Q96TA2,4.1
Q96TC7,4.1
Q99062,4.0155483009823705
Q99075,4.1
Q99081,4.617167394217448
Q99102,4.1
Q99217,4.1
Q99250,4.616832970225225
Q99259,4.1
Q99417,4.1
Q99418,4.1
Q99424,4.1
Q99426,4.1
Q99435,4.1
Q99436,4.1
Q99437,4.1
Q99439,4.1
Q99447,4.1
Q99453,4.512430373506251
Q99456,4.28
Q99459,4.1
Q99460,4.1
Q99466,4.1
Q99467,4.1
Q99469,4.1
Q99471,4.1
Q99487,4.1
Q99489,4.1
Q99490,4.1
Q99496,4.1
Q99497,2.9036323249947076
Q99500,4.1
Q99501,4.1
Q99502,4.0254698858301685
Q99504,4.1
Q99518,4.1
Q99519,3.239299385753589
Q99523,4.28
Q99527,4.1
Q99536,4.1
Q99538,4.1
Q99541,4.1
Q99542,4.28
Q99543,4.1
Q99547,4.1
Q99549,4.1
Q99550,4.1
Q99551,4.1
Q99558,4.1
Q99567,4.1
Q99569,4.1
Q99570,4.1
Q99571,4.1
Q99572,4.1
Q99574,4.28
Q99575,4.1
Q99576,4.1
Q99578,4.1
Q99581,4.1
Q99583,4.1
Q99584,4.1
Q99590,4.1
Q99592,4.28
Q99593,4.832712210099069
Q99594,4.1
Q99595,4.1
Q99598,4.1
Q99607,4.1
Q99608,4.28
Q99611,4.1
Q99612,4.1
Q99613,4.1
Q99615,4.1
Q99616,4.1
Q99619,4.1
Q99622,4.184237018767021
Q99623,4.1
Q99624,4.1
Q99626,4.1
Q99627,4.1
Q99633,4.1
Q99638,4.1
Q99640,4.1
Q99643,4.617419281173741
Q99645,4.1
Q99650,4.28
Q99653,4.1
Q99661,4.1
Q99665,4.1
Q99674,4.1
Q99675,4.1
Q99677,4.1
Q99683,4.1
Q99684,4.28
Q99685,4.1
Q99687,4.1
Q99689,4.1
Q99697,4.28
Q99698,3.8830935322935174
Q99700,4.28
Q99704,4.1
Q99705,4.1
Q99706,4.1
Q99707,3.311753752482147
Q99708,3.8825232090157993
Q99712,4.1
Q99714,4.28
Q99715,3.715501589171955
Q99717,4.1
Q99719,4.1
Q99720,3.684665826676537
Q99726,4.1
Q99728,3.6843066842895476
Q99729,4.1
Q99731,4.1
Q99732,4.28
Q99733,4.1
Q99735,4.1
Q99741,4.1
Q99743,4.1
Q99747,4.1
Q99748,4.1
Q99750,4.1
Q99755,4.1
Q99757,4.1
Q99758,3.062707337533207
Q99759,4.1
Q99766,4.1
Q99767,4.1
Q99784,4.1
Q99788,4.1
Q99795,4.1
Q99797,3.929725645903488
Q99798,3.3201461949092224
Q99801,4.1
Q99807,4.1
Q99808,4.1
Q99814,4.28
Q99816,4.1
Q99828,4.1
Q99829,4.1
Q99832,4.1
Q99835,4.1
Q99836,4.1
Q99848,4.1
Q99853,4.1
Q99856,4.1
Q99871,4.1
Q99873,4.1
Q99877,4.1
Q99878,4.1
Q99879,4.1
Q99880,4.1
Q99884,4.1
Q99895,3.4850964575788934
Q99909,4.1
Q99928,4.1
Q99929,4.1
Q99932,4.1
Q99933,4.1
Q99935,4.1
Q99941,4.1
Q99942,4.1
Q99943,4.1
Q99944,4.1
Q99946,4.1
Q99952,4.1
Q99956,4.1
Q99958,4.829585721452007
Q99959,3.683046786348123
Q99961,4.28
Q99962,4.1
Q99963,4.1
Q99965,4.1
Q99966,4.1
Q99967,4.28
Q99969,4.1
Q99972,4.183781907203631
Q99973,4.1
Q99983,4.1
Q99985,4.1
Q99986,3.0632083778649015
Q99988,4.1
Q99990,4.1
Q99996,4.28
Q99999,4.1
Q9BPU6,4.1
Q9BPU9,4.1
Q9BPV8,4.1
Q9BPW9,4.1
Q9BPX1,4.1
Q9BPX3,4.1
Q9BPX6,2.198657356217085
Q9BPY8,4.1
Q9BPZ2,4.1
Q9BPZ3,4.1
Q9BPZ7,4.1
Q9BQ04,4.1
Q9BQ15,4.1
Q9BQ16,4.1
Q9BQ24,4.1
Q9BQ31,4.1
Q9BQ39,4.1
Q9BQ50,4.1
Q9BQ51,4.1
Q9BQ52,3.3209766035127677
Q9BQ65,3.413802159779434
Q9BQ66,4.1
Q9BQ67,4.1
Q9BQ69,4.1
Q9BQ70,4.1
Q9BQ83,4.1
Q9BQ87,4.1
Q9BQ89,4.1
Q9BQ90,4.1
Q9BQ95,4.1
Q9BQA1,4.1
Q9BQA5,4.1
Q9BQA9,4.1
Q9BQB4,4.18
Q9BQB6,4.28
Q9BQC3,4.1
Q9BQD3,4.1
Q9BQD7,4.1
Q9BQE3,4.1
Q9BQE4,4.1
Q9BQE5,4.28
Q9BQE9,4.1
Q9BQF6,4.1
Q9BQG0,4.1
Q9BQG1,4.1
Q9BQG2,4.1
Q9BQI0,4.1
Q9BQI3,4.1
Q9BQI4,4.1
Q9BQI5,4.1
Q9BQI6,4.1
Q9BQJ4,4.1
Q9BQK8,4.1
Q9BQL6,3.069838809927808
Q9BQP7,4.1
Q9BQQ3,4.1
Q9BQS2,4.1
Q9BQS7,4.1
Q9BQS8,2.499686665695901
Q9BQT8,4.1
Q9BQT9,4.1
Q9BQW3,4.1
Q9BQY4,4.1
Q9BR01,4.1
Q9BR39,4.28
Q9BR76,4.1
Q9BRA0,4.1
Q9BRA2,4.1
Q9BRB3,3.415139801510819
Q9BRC7,4.1
Q9BRD0,4.1
Q9BRF8,4.1
Q9BRG1,4.1
Q9BRG2,4.1
Q9BRI3,4.28
Q9BRJ2,4.1
Q9BRJ7,4.1
Q9BRJ9,4.1
Q9BRK0,4.18
Q9BRK3,4.1
Q9BRK4,4.1
Q9BRK5,4.1
Q9BRL6,4.1
Q9BRL7,4.1
Q9BRP0,4.28
Q9BRP8,4.1
Q9BRQ0,4.1
Q9BRQ3,4.1
Q9BRQ5,4.1
Q9BRQ6,4.1
Q9BRQ8,4.1
Q9BRR0,4.1
Q9BRR3,4.1
Q9BRR6,4.1
Q9BRR9,4.1
Q9BRS2,4.1
Q9BRS8,4.1
Q9BRT2,4.1
Q9BRT3,4.1
Q9BRT8,4.1
Q9BRT9,4.1
Q9BRU9,4.1
Q9BRV3,4.1
Q9BRV8,4.1
Q9BRX2,4.1
Q9BRX5,4.1
Q9BRX8,4.1
Q9BRX9,4.1
Q9BRZ2,4.1
Q9BS16,4.1
Q9BS26,4.1
Q9BS34,4.1
Q9BS40,4.1
Q9BS86,4.1
Q9BS91,4.1
Q9BSA4,4.1
Q9BSA9,4.1
Q9BSB4,4.1
Q9BSD3,4.1
Q9BSD7,4.1
Q9BSE2,4.1
Q9BSE4,4.1
Q9BSE5,4.1
Q9BSF0,4.1
Q9BSG1,4.1
Q9BSH4,4.1
Q9BSI4,4.5317088065162
Q9BSJ2,4.1
Q9BSJ5,4.1
Q9BSJ6,4.1
Q9BSJ8,4.1
Q9BSK2,4.1
Q9BSK4,4.1
Q9BSL1,4.1
Q9BSM1,4.1
Q9BSQ5,4.83276539588964
Q9BSR8,4.1
Q9BST9,4.1
Q9BSU1,4.1
Q9BSU3,4.1
Q9BSV6,4.1
Q9BSW2,4.1
Q9BSW7,4.1
Q9BSY9,4.1
Q9BT04,4.28
Q9BT09,4.1
Q9BT17,4.1
Q9BT22,2.841110039917065
Q9BT23,4.1
Q9BT25,4.1
Q9BT30,4.1
Q9BT40,4.832558598837067
Q9BT43,4.1
Q9BT49,4.1
Q9BT56,4.1
Q9BT67,4.1
Q9BT78,4.1
Q9BT81,4.1
Q9BT88,4.1
Q9BT92,4.1
Q9BTA9,4.28
Q9BTC0,4.1
Q9BTC8,4.1
Q9BTD3,4.1
Q9BTD8,4.1
Q9BTE1,4.1
Q9BTE3,4.1
Q9BTE6,4.1
Q9BTE7,4.1
Q9BTK6,4.1
Q9BTL3,4.1
Q9BTL4,4.1
Q9BTM9,4.1
Q9BTN0,4.1
Q9BTP6,4.1
Q9BTP7,4.1
Q9BTT0,4.1
Q9BTT4,4.1
Q9BTU6,4.1
Q9BTV4,4.28
Q9BTV5,4.1
Q9BTW9,3.320562109278397
Q9BTX1,4.1
Q9BTX3,4.1
Q9BTY2,4.1
Q9BTZ2,4.1
Q9BU02,4.1
Q9BU19,4.1
Q9BU20,4.1
Q9BU40,4.1
Q9BU61,4.1
Q9BU64,4.1
Q9BU76,4.1
Q9BU79,4.1
Q9BU89,4.1
Q9BUA3,4.1
Q9BUB4,4.1
Q9BUB5,4.1
Q9BUB7,3.725258094154809
Q9BUD6,4.1
Q9BUE0,4.1
Q9BUE6,4.1
Q9BUF5,4.28
Q9BUF7,4.1
Q9BUH6,4.1
Q9BUH8,4.1
Q9BUI4,4.1
Q9BUJ2,4.1
Q9BUK6,2.906336718185026
Q9BUL5,4.1
Q9BUL8,4.832596996559171
Q9BUL9,4.1
Q9BUM1,3.707230169788807
Q9BUN5,4.1
Q9BUN8,4.1
Q9BUP0,4.1
Q9BUP3,4.1
Q9BUQ8,4.1
Q9BUR4,4.1
Q9BUR5,4.1
Q9BUT1,4.1
Q9BUU2,4.1
Q9BUV0,4.1
Q9BUV8,4.1
Q9BUW7,4.1
Q9BUX1,4.1
Q9BUY5,4.1
Q9BUZ4,4.1
Q9BV10,3.320562109278397
Q9BV20,4.1
Q9BV23,4.1
Q9BV29,4.1
Q9BV35,4.1
Q9BV36,4.1
Q9BV38,4.1
Q9BV40,4.1
Q9BV44,4.1
Q9BV47,4.1
Q9BV57,4.1
Q9BV68,4.1
Q9BV73,2.4434767889635207
Q9BV79,4.1
Q9BV81,4.1
Q9BV86,4.1
Q9BV90,4.1
Q9BV94,4.1
Q9BVA0,4.1
Q9BVA1,4.617482275746344
Q9BVA6,4.1
Q9BVC3,4.1
Q9BVC4,4.1
Q9BVC6,4.1
Q9BVG3,4.1
Q9BVG8,4.1
Q9BVG9,4.1
Q9BVH7,4.1
Q9BVI0,4.1
Q9BVI4,4.1
Q9BVJ6,4.1
Q9BVJ7,4.1
Q9BVK2,2.770116028745396
Q9BVK6,4.1
Q9BVK8,4.1
Q9BVL2,4.1
Q9BVL4,4.1
Q9BVM4,4.1
Q9BVN2,4.1
Q9BVP2,4.1
Q9BVQ7,2.3642378711950403
Q9BVS4,4.1
Q9BVS5,4.1
Q9BVT8,4.1
Q9BVV2,4.1
Q9BVV6,3.6843066842895476
Q9BVV7,4.1
Q9BVW5,4.1
Q9BVX2,4.1
Q9BW04,4.1
Q9BW11,4.1
Q9BW19,4.1
Q9BW27,4.1
Q9BW60,4.28
Q9BW61,4.1
Q9BW62,4.1
Q9BW66,4.1
Q9BW71,4.1
Q9BW83,3.320562109278397
Q9BW85,4.1
Q9BW91,4.1
Q9BW92,4.1
Q9BWC9,4.1
Q9BWD1,4.1
Q9BWE0,4.1
Q9BWF2,4.1
Q9BWF3,4.1
Q9BWG6,4.1
Q9BWH2,4.1
Q9BWH6,4.1
Q9BWJ5,4.1
Q9BWK5,4.1
Q9BWL3,4.1
Q9BWM7,4.1
Q9BWN1,4.1
Q9BWP8,4.1
Q9BWQ6,4.1
Q9BWQ8,4.1
Q9BWS9,4.1
Q9BWT1,4.1
Q9BWT3,4.1
Q9BWT7,4.1
Q9BWU0,4.1
Q9BWU1,4.28
Q9BWV1,4.1
Q9BWV3,4.1
Q9BWV7,4.1
Q9BWW4,4.1
Q9BWW7,4.1
Q9BWX1,4.1
Q9BWX5,4.18
Q9BX10,3.6826868882241617
Q9BX26,4.1
Q9BX40,4.1
Q9BX46,4.1
Q9BX59,4.832777215838798
Q9BX63,3.239299385753589
Q9BX66,4.1
Q9BX67,4.1
Q9BX68,4.1
Q9BX70,4.1
Q9BX74,4.1
Q9BX79,3.1604239174699083
Q9BX84,4.531695510272113
Q9BX95,4.1
Q9BX97,4.1
Q9BXA5,4.1
Q9BXA6,4.1
Q9BXA7,4.1
Q9BXB1,4.1
Q9BXB4,4.1
Q9BXB5,4.1
Q9BXB7,4.1
Q9BXC0,4.1
Q9BXC1,4.1
Q9BXC9,3.683226847314341
Q9BXD5,4.1
Q9BXF3,4.1
Q9BXF6,4.1
Q9BXF9,4.1
Q9BXH1,4.1
Q9BXI2,4.1
Q9BXI3,4.1
Q9BXI6,4.1
Q9BXI9,4.1
Q9BXJ0,3.71416150323109
Q9BXJ1,4.1
Q9BXJ3,4.1
Q9BXJ4,4.1
Q9BXJ5,4.1
Q9BXJ7,4.3167043497864075
Q9BXJ8,4.1
Q9BXJ9,4.615465592865545
Q9BXK5,4.1
Q9BXL6,4.28
Q9BXL7,4.617336502200741
Q9BXL8,4.1
Q9BXM0,3.247645732087214
Q9BXM7,3.7158355646598027
Q9BXN1,4.1
Q9BXN2,4.1
Q9BXP2,4.1
Q9BXP5,4.1
Q9BXP8,4.1
Q9BXR0,4.1
Q9BXR3,4.1
Q9BXR5,4.1
Q9BXR6,4.28
Q9BXS0,4.1
Q9BXS1,4.1
Q9BXS4,4.1
Q9BXS5,4.1
Q9BXS6,4.1
Q9BXS9,4.1
Q9BXT4,4.1
Q9BXT5,4.1
Q9BXT6,4.1
Q9BXT8,4.1
Q9BXU0,4.1
Q9BXU1,4.1
Q9BXU7,4.1
Q9BXU9,4.1
Q9BXV9,4.1
Q9BXW4,4.1
Q9BXW6,4.1
Q9BXW9,3.3201461949092224
Q9BXX0,4.1
Q9BXY4,4.1
Q9BXY8,4.1
Q9BY07,4.1
Q9BY08,4.1
Q9BY10,4.1
Q9BY11,4.1
Q9BY12,4.1
Q9BY14,4.1
Q9BY15,4.1
Q9BY27,4.1
